#PTM ID	Entrez Gene ID	BioGRID ID	Systematic Name	Official Symbol	Synonymns	Relationship	Identity	Author	Pubmed ID	Organism ID	Organism Name	Source Database
5480	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5480	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Kosugi S (2009)	19520826	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5480	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Crasta K (2008)	18500339	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5480	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5480	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Kosugi S (2009)	19520826	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5481	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5482	853338	33650	YJL106W	IME2	SME1|protein kinase IME2|L000000862	kinase	catalytic	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5482	853338	33650	YJL106W	IME2	SME1|protein kinase IME2|L000000862	kinase	catalytic	Holt LJ (2007)	17349956	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5483	853338	33650	YJL106W	IME2	SME1|protein kinase IME2|L000000862	kinase	catalytic	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5483	853338	33650	YJL106W	IME2	SME1|protein kinase IME2|L000000862	kinase	catalytic	Holt LJ (2007)	17349956	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5484	855013	35171	YMR001C	CDC5	MSD2|PKX2|polo kinase CDC5|L000000245	kinase	catalytic	Crasta K (2008)	18500339	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5485	855013	35171	YMR001C	CDC5	MSD2|PKX2|polo kinase CDC5|L000000245	kinase	catalytic	Crasta K (2008)	18500339	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5486	853338	33650	YJL106W	IME2	SME1|protein kinase IME2|L000000862	kinase	catalytic	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5486	853338	33650	YJL106W	IME2	SME1|protein kinase IME2|L000000862	kinase	catalytic	Holt LJ (2007)	17349956	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5487	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5488	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Crasta K (2008)	18500339	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5488	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5488	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5488	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Crasta K (2008)	18500339	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5488	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5488	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5489	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Crasta K (2008)	18500339	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5489	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5489	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5489	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Crasta K (2008)	18500339	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5489	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5489	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5490	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Crasta K (2008)	18500339	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5490	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5490	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5490	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Crasta K (2008)	18500339	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5490	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5490	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5491	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Crasta K (2008)	18500339	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5491	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5491	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5491	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Crasta K (2008)	18500339	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5491	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5491	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5492	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Crasta K (2008)	18500339	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5492	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5492	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5492	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Crasta K (2008)	18500339	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5492	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5492	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5493	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5493	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5493	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5493	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5494	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5494	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5494	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5494	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5495	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5495	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5495	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5495	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5496	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5497	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Crasta K (2008)	18500339	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5497	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5497	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5497	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Crasta K (2008)	18500339	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5497	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5497	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5498	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Crasta K (2008)	18500339	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5498	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5498	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5498	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Crasta K (2008)	18500339	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5498	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5498	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5499	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Crasta K (2008)	18500339	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5499	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5499	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5499	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Crasta K (2008)	18500339	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5499	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5499	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5500	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Crasta K (2008)	18500339	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5500	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5500	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5500	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Crasta K (2008)	18500339	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5500	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5500	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5501	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5501	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5501	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5501	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5502	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5502	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5502	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5502	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5503	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5503	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5503	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5503	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5504	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5505	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5506	853338	33650	YJL106W	IME2	SME1|protein kinase IME2|L000000862	kinase	catalytic	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5506	853338	33650	YJL106W	IME2	SME1|protein kinase IME2|L000000862	kinase	catalytic	Holt LJ (2007)	17349956	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5506	853338	33650	YJL106W	IME2	SME1|protein kinase IME2|L000000862	kinase	catalytic	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5507	853338	33650	YJL106W	IME2	SME1|protein kinase IME2|L000000862	kinase	catalytic	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5507	853338	33650	YJL106W	IME2	SME1|protein kinase IME2|L000000862	kinase	catalytic	Holt LJ (2007)	17349956	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5507	853338	33650	YJL106W	IME2	SME1|protein kinase IME2|L000000862	kinase	catalytic	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5508	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5509	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5510	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5511	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5512	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5513	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Hall MC (2004)	15467459	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5514	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5514	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5515	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5515	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5516	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5516	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Zachariae W (1998)	9831566	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5517	853338	33650	YJL106W	IME2	SME1|protein kinase IME2|L000000862	kinase	catalytic	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
5517	853338	33650	YJL106W	IME2	SME1|protein kinase IME2|L000000862	kinase	catalytic	Holt LJ (2007)	17349956	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
